Gene_Name,F-Statistic,p-value (ANOVA),Chi-Square Statistic,p-value (Chi-Squared Test),Correlation Coefficient,p-value (Pearson Correlation)
STAT5B_2,1.4136400324361438,0.19368266195030473,0.22677928140976286,0.9999937083926161,-0.11904496292748633,0.10847430580365153
LGALS7,1.4134553934369214,0.1937600068760034,0.22673406368483878,0.9999937132957993,0.015543238954323479,0.8345755766125248
FAM27E2,1.4132683971066742,0.19383836557700287,0.22677867018953662,0.9999937084589127,0.1288747290713875,0.08208806878828744
RP11-108B14.5,1.413115615790152,0.1939024065076811,0.22670028573804157,0.999993716956669,0.07087110815469089,0.3404094078144026
MIR3663HG,1.4130549890028312,0.19392782417083904,0.22670044499914357,0.999993716939412,0.06173652909954564,0.4064110360584909
RPS4Y1,1.412879979427026,0.19400121220680458,0.2266647894122975,0.999993720802081,-0.08697393333893315,0.24171156865901258
PTPRS,1.4128573881635986,0.19401068725526516,0.22662431101660024,0.9999937251850931,0.0642301106831001,0.3876826791056902
GTSE1,1.4128330723123275,0.1940208860484996,0.22665772322689315,0.9999937215673724,0.102421203969953,0.16768966458805756
KB-1000E4.2,1.4127132951882497,0.19407113068131443,0.22668986306979633,0.9999937180859648,0.14784224412367605,0.04579718803777292
TRIP4,1.412688913000818,0.19408135995903764,0.226636006585911,0.9999937239189257,0.11402113727491545,0.12431857730024741
PDE5A_4,1.4122518805213802,0.19426478848469672,0.2266013940670393,0.9999937276655452,-0.13108192516258788,0.07693851309664362
NBPF10_2,1.4122042338924807,0.19428479517590008,0.22656299091986024,0.9999937318205468,0.005390996613550368,0.9422606178038608
KRT74,1.4118438918548262,0.1944361575323992,0.22657164205224684,0.9999937308847211,0.14312744585731113,0.05324993733450193
LOXL4,1.4115446094195898,0.19456194650711073,0.2265262573515898,0.9999937357930078,0.16131819025156366,0.029136999975047928
C21orf128,1.41142253096092,0.19461327581549517,0.22649053142475864,0.9999937396547165,0.1541908950515625,0.03715627450830975
C17orf104,1.411293133621091,0.19466769477124146,0.2264435659545704,0.9999937447286621,-0.0944221906119453,0.20358288633595667
TOMM70A,1.4111765995603545,0.19471671485352213,0.22640817033335872,0.9999937485506445,-0.051524581404779626,0.4885004294043517
NSF,1.411102310343422,0.19474797000811905,0.22674114771455073,0.9999937125278291,0.05165812594405043,0.48737268583491344
PDE1A,1.411021319692129,0.19478204937805957,0.22645640139702486,0.9999937433422782,-0.03540639515810302,0.634191145741695
LINC00957_2,1.410666571130473,0.19493137966288665,0.22624940523586903,0.9999937656727264,0.13654938142805834,0.06530105622119031
CCND3,1.4104165565026994,0.19503667990512866,0.2264825516537263,0.9999937405170305,-0.13364113546116263,0.07129796058221743
CXCL1,1.410410442207334,0.19503925569598085,0.2262927342161508,0.9999937610033359,0.07246266266094163,0.3296485398075027
SEMA6A,1.410402599657237,0.19504255959636707,0.22629155254720312,0.9999937611307138,-0.05085931436004838,0.49413913470335596
OFCC1_2,1.4101046390414822,0.19516811868880615,0.2260328378702503,0.9999937889726541,0.1062443151652539,0.1523004464520654
HTR3C,1.4099727837619285,0.19522370335310751,0.22634533690725875,0.999993755331085,0.042228970840024645,0.5703053661045665
GJB3_2,1.4095744730503932,0.19539169467164066,0.22616677091413664,0.9999937745707421,-0.006412042639257824,0.9313495388642937
LOC101928314_2,1.408990112259752,0.1956383725534117,0.22596769865649013,0.9999937959682194,0.026458796022838092,0.7221868546315847
C7orf34,1.4085016003323678,0.1958447887195322,0.22593827564968305,0.9999937991261677,0.03899832630852717,0.6001783085145361
RP11-744D14.2,1.4083725048963733,0.19589936711570205,0.22642456718468962,0.9999937467803439,-0.047322461205891675,0.5246875277639194
OR5L2,1.407959721839766,0.19607396680314224,0.22592634222327002,0.9999938004066347,0.047214361419754415,0.525636079967155
NME1-NME2,1.4078441549585732,0.1961228727164145,0.2259060187909907,0.9999938025869071,-0.10032837566817109,0.17658994938607792
LOC101927424,1.4077720131399123,0.19615340704538353,0.22591109397639475,0.9999938020425005,0.016183514577619844,0.8278649570390364
SLC16A1-AS1_3,1.4074396259732533,0.1962941425015372,0.22584505224507087,0.9999938091239253,0.07747557416554245,0.29720014442513465
NID1,1.4073887023139453,0.19631571142899365,0.22583737739149742,0.9999938099464855,0.11250405404237347,0.12943940921405445
FLJ31715,1.4073766272919237,0.196320826144407,0.22583555752431214,0.9999938101415198,0.07210676732405642,0.3320356574338718
EARS2_2,1.4073293808731555,0.19634083976207,0.22582843684168208,0.9999938109045962,0.042416297698016844,0.5685949804701007
DNM1P35,1.407057233323749,0.19645615476818495,0.22579589208298745,0.9999938143913183,0.056303411492613,0.4490257729295128
PTP4A1_2,1.4070387430087952,0.1964639915752924,0.22578463308974478,0.9999938155972264,0.060315866313859136,0.4173164191557537
TEX26-AS1_3,1.4066988151628401,0.19660811065792472,0.22577764125417982,0.999993816346008,-0.010835838371538929,0.8842495185750583
MAPT_4,1.4065363025442694,0.1966770421863036,0.22575394704617424,0.999993818883011,0.1479194343968639,0.045682824931281556
LOC101927719,1.4063627020390654,0.1967506990039671,0.22571188146591142,0.9999938233851929,0.16993418932578952,0.02145795046228529
SULT2B1,1.4063096528550312,0.19677321178255608,0.22567474276233518,0.9999938273580496,0.08618335582187621,0.2460334002917611
NLE1,1.4061711501877536,0.19683199904768625,0.22565386650445096,0.9999938295904272,-0.21132364866878578,0.004083376522319588
LOC285692,1.4061164162065671,0.19685523484269948,0.225792309254853,0.9999938147750803,0.0203292235937431,0.7847360163068202
ARL17A,1.4059881105962813,0.19690971238935395,0.225626276893951,0.9999938325397744,-0.13215577561845412,0.07452929261523743
LINC00165,1.4059802333329219,0.19691305742211562,0.2256267709861842,0.9999938324869647,0.12338173399710607,0.09611154493195048
VSTM2A_2,1.4058361170489764,0.19697426389392833,0.2257915089873226,0.9999938148607957,0.053819904790484055,0.46931254751383744
DNAJC9-AS1,1.4056278314299018,0.19706275120649533,0.22557197063547688,0.9999938383421074,0.111423243436624,0.13318562886324598
TGM4,1.405388112420799,0.19716463353911357,0.22555037721830568,0.9999938406481281,-0.021822355120389623,0.7693544084637179
PHC2,1.4053729906956576,0.19717106185334426,0.22553355649534598,0.999993842444018,0.07166772031357513,0.3349957244035553
NLRP1,1.405359907266826,0.19717662381934536,0.2255315843046164,0.9999938426545566,0.1446617242609674,0.050721566736300475
CASP10,1.405335459687451,0.19718701720996215,0.22552789908118323,0.9999938430479535,0.06737825320052283,0.3647977652814067
LOC100507194,1.4052790696032114,0.19721099204576104,0.2254987298963817,0.9999938461611033,0.1276213801641424,0.08513343507484739
ERVH-1,1.4052704139539693,0.19721467230069195,0.22552610510391924,0.9999938432394534,-0.005312294632848841,0.9431021135047926
PARP15_2,1.4052687609021535,0.19721537516054874,0.22551784487903126,0.9999938441211431,0.16892488368614286,0.022256110601994745
LOC100133131,1.4048545942343247,0.1973915401097751,0.22539430100749186,0.9999938572969934,0.1907258186698336,0.009704163210021238
TAF1C_2,1.404657317987118,0.19747549721150112,0.22542567302161076,0.999993853953169,-0.007693982656180669,0.9176688387786122
LOC101928813,1.4046246407374574,0.19748940691063127,0.22549799567666667,0.9999938462394496,0.10027338098237537,0.1768284469269215
TRIML2,1.4044974570119222,0.19754355287186048,0.2254686490186123,0.9999938493703382,0.0803276987133789,0.27971720043136994
SACS-AS1_2,1.404264760764446,0.1976426506938131,0.2253664944831953,0.9999938602596626,0.10118882272503167,0.17288931936031443
EIF4H,1.404065652336859,0.1977274773933963,0.22533647784938543,0.9999938634566254,0.05803329107704053,0.4351917137990301
RBL1_2,1.4039442194205045,0.1977792266591828,0.22531817095036463,0.9999938654058234,0.14764604016252902,0.04608895579196397
RASSF7,1.4038526923642571,0.19781823883694336,0.22530437245056814,0.9999938668746944,-0.024141312458544638,0.7456449510846702
RFX4,1.4035417630964517,0.1979508160902519,0.22514105391859313,0.9999938842404767,-0.036674876523540026,0.6220868847241562
FEN1,1.403457162593741,0.19798690172455427,0.2252447416455038,0.9999938732194973,-0.08715512664070146,0.2407285527835211
OLIG3,1.4031791561458626,0.19810552158889916,0.2252931234943511,0.9999938680719705,0.04462067043891588,0.5486528660801293
FAM32A,1.4031164278773125,0.19813229467731153,0.22519337021144614,0.9999938786816037,0.18732364751974753,0.01110994298639132
PDS5B,1.4029172391590663,0.1982173304850766,0.225134067957099,0.9999938849824885,-0.020761340302596076,0.7802756611190865
HOXC11,1.4026820412085996,0.1983177781089315,0.22479516225769594,0.9999939208994882,-0.012551523634064614,0.8660821356674705
AP1S1_2,1.4025629891708709,0.19836863862855758,0.22510992688532244,0.9999938875461135,0.025090209565544225,0.7360102876854582
GPT,1.4025082451338373,0.19839202960713562,0.22510167277487408,0.9999938884224643,-0.0758945358373137,0.3071972092640476
SNX18,1.402379480284393,0.1984470571701964,0.2251343358944557,0.9999938849540309,0.103818434725359,0.16193638936522603
LOC101928661,1.4022822671045698,0.19848860955968672,0.22506760019832586,0.999993892039017,0.09633978585920763,0.194510733202599
ANG,1.402098652620542,0.19856711269720437,0.22598147633745666,0.9999937944890636,0.21269978951338345,0.003842791730778801
SIRT5,1.4013695834959232,0.1988790761317547,0.22527381084832593,0.9999938701270983,-0.1009533020845649,0.17389648794871776
RP11-214K3.20_2,1.4012025313110559,0.19895061391228597,0.22499003735588866,0.9999939002658471,-0.10584685001922395,0.15384887404837133
DAPK3,1.4009074732635087,0.19907702068666147,0.22475633382553553,0.9999939250045298,0.03866416546684438,0.6033078505474003
IFNL2,1.4009051452797634,0.19907801829110558,0.2248599457762913,0.9999939140458491,0.03561572452592709,0.6321868445482333
PPP1R12A,1.4008921431693737,0.199083590125992,0.22485798508659066,0.99999391425336,0.09576032409663472,0.1972205940184033
LOC574538,1.4007195693401404,0.19915755600542528,0.22484182290641055,0.9999939159636955,0.16672918525716596,0.02408132533638193
SPPL3,1.4006120255238126,0.19920366129495873,0.22481574343732216,0.9999939187227628,0.03199729818439387,0.6671988472322075
HSD11B1L,1.4005854498839896,0.19921505594883487,0.22480886139247297,0.9999939194506919,-0.02041487581825496,0.7838513424410889
ATP1A4,1.4005190214057714,0.19924354039883163,0.22480171821992018,0.9999939202061731,-0.016750282534484944,0.8219351221571473
SNRPN,1.400485108275317,0.19925808361266828,0.22479660402132415,0.9999939207470219,-0.10162042027571723,0.17105489333005336
FAM45A_2,1.4002933948999865,0.1993403140417952,0.22476769280053233,0.9999939238038417,0.03216867378755001,0.6655235229487604
HSD11B1,1.4002490559317151,0.19935933609531203,0.22476100622080414,0.9999939245106605,0.17394331099070945,0.018526757122448875
PCDHAC1,1.4002434357942635,0.19936174732262577,0.22493810134424813,0.9999939057699496,-0.06616036225330542,0.3735499088634454
ASMTL-AS1,1.4001623874158835,0.1993965224879551,0.2246808397817988,0.9999939329800942,0.10569525193998834,0.1544425794617459
STMN2,1.3993899188427037,0.1997282160951664,0.22464330707948127,0.9999939369423558,0.0048658061984488965,0.9478772127250044
SLAMF1,1.3989766953886265,0.19990583999944492,0.2246084779494442,0.9999939406174964,0.13659704168745546,0.06520632599798169
ZDHHC18,1.3986605178595557,0.20004183734531364,0.22452142834940125,0.9999939497957031,0.10287002908622224,0.16582520825693794
KCNQ2,1.398656102790616,0.2000437369414296,0.2245207624380121,0.9999939498658749,-0.004443268747842873,0.9523978746153472
CDK10_2,1.398593320120842,0.2000707509869356,0.22451129309152582,0.9999939508636617,0.08054798942194763,0.27839631778529494
SH2D1B_2,1.3983380455178671,0.20018062141399293,0.22447279016039512,0.9999939549194716,0.07742340783184784,0.29752651639916367
GNB5,1.3982916458745493,0.20020059724379743,0.22454796559211299,0.9999939469987972,-0.09848716201543128,0.18470476185026538
LOC101930150,1.3982887145308656,0.2002018592923322,0.22446534949633346,0.9999939557030224,-0.031171561811865343,0.6752939915201733
BC043400,1.3981090733706407,0.20027921385940595,0.22443825369123388,0.9999939585557547,-0.16579572489701033,0.02489543537128207
SLAMF9,1.3976417612097884,0.20048055754369645,0.2244146290564715,0.9999939610422197,0.09467144907732883,0.2023866688803755
ESRRA_2,1.397156008244707,0.20069002461704671,0.22429449304129917,0.9999939736747037,0.06593962475400507,0.37514988349837175
BC034423,1.3971486171692806,0.20069321320942765,0.22430841288002254,0.9999939722120119,0.07380402069994031,0.3207509210583875
APOC3,1.3971109290044237,0.20070947295798194,0.22433447213888508,0.9999939694730096,0.16823962455505273,0.022812493142485474
AK054988,1.3969588881454775,0.2007750788206863,0.22564508288034013,0.9999938305295153,0.13564390046679614,0.06712228453056923
ACAT1,1.3968066374470156,0.20084079306253086,0.22445920573320086,0.9999939563499445,0.03285957061428582,0.658786341296825
LOC101927735,1.3967378873129284,0.2008704727522421,0.2242802150465266,0.9999939751747579,-0.007515117596215258,0.9195763058941794
NAV2,1.3957294841538461,0.20130622249822958,0.2240998264466285,0.9999939941027481,-0.014348884892860734,0.8471250169347654
TMEM63A,1.3956530157754983,0.20133929786828234,0.22406775711761812,0.9999939974631468,-0.10419317089909026,0.16041879029990513
CAPN1,1.3956389691899649,0.2013453740202475,0.224065637961758,0.9999939976851545,0.13135974417675975,0.07630926061436541
FAM83B,1.3954276067925842,0.20143682172517322,0.22396318341729107,0.9999940084113023,0.13001429840117576,0.07939578816763257
RP4-561L24.3,1.395276840812773,0.20150207293229538,0.22476916600000607,0.9999939236481059,0.04885622257384477,0.5113234188003856
ZNF277_2,1.3952080886608007,0.20153183454198115,0.22400063139803547,0.9999940044924496,-0.15142863359899206,0.040730069850096196
CNP,1.3950536501213784,0.201598701589148,0.2242642980076767,0.999993976846686,0.0378281614971307,0.6111690287852894
EPHB3,1.394673527933065,0.20176336095645808,0.22391997932944102,0.999994012930169,0.1167984808458416,0.11535155863338413
ABCD3,1.39450469505966,0.20183653086477796,0.22389450582683762,0.9999940155933521,-0.03898774499503171,0.6002772947770296
B3GALT6,1.394202596679172,0.20196751116201828,0.2238489242977264,0.9999940203565894,-0.1835420898779338,0.012880250891205517
RNASE4,1.3941599180368343,0.201986020950054,0.2238353687330493,0.9999940217725959,0.1848046592495007,0.01226345559124914
CNKSR2_2,1.393945386313953,0.20207908496580318,0.22392032561043676,0.9999940128939603,0.1584185388607959,0.032201028517394883
C21orf2_2,1.3939361891967232,0.20208307547628834,0.22380872693261292,0.9999940245548615,0.02926214752015893,0.6941549412694867
DNAJC24,1.393509289841947,0.2022683734885772,0.22375888469855149,0.9999940297574348,-0.08604149484900771,0.24681455778922748
MED14_2,1.393164518379443,0.2024181262023764,0.22369228679307632,0.9999940367037569,-0.16658663144827465,0.02420415166323259
STK25,1.3928657659816777,0.202547964658327,0.22364720490194392,0.9999940414025179,0.02118988643528711,0.775859232980146
PLA2G6,1.3927958728581267,0.2025783503234058,0.22363665782494382,0.9999940425014158,-0.08304787824083845,0.26370167267588146
RP11-574H6.1,1.3927751451706478,0.20258736230175983,0.22366210655297034,0.9999940398496626,0.04501951697436445,0.5450815843819924
RP11-13K12.5,1.392720756700549,0.20261101088535324,0.22372227552644625,0.9999940335765988,0.015252239360909036,0.8376294777543986
TTLL10_2,1.39270199504534,0.20261916914805028,0.22362249128809805,0.999994043977189,0.029818509316717253,0.6886392171343789
UBE2DNL,1.3925803046400718,0.20267209125181068,0.22358769899597009,0.9999940476004672,0.09581468076798255,0.19696523554111706
CYP4F12,1.3921469502784631,0.20286064631882822,0.22357420857329727,0.9999940490049252,0.10335785369608062,0.16381633156495118
FLJ40288,1.391971741915222,0.20293692176165243,0.22351228925415065,0.9999940554480689,0.04262106196643299,0.566728168914765
AFF4_2,1.3918221283711187,0.2030020735225003,0.22351856988352153,0.9999940547947598,0.036059853289085536,0.6279432481446386
LOC100506403,1.3914484955239568,0.20316485394715122,0.2234333221967568,0.9999940636576742,0.15217856161629936,0.03973235903907083
TBC1D5_2,1.3913401670768675,0.20321206955154758,0.22341697308797429,0.9999940653563201,0.08253176334488901,0.26669112953694685
ANAPC5,1.3901620688869987,0.20372613761697705,0.22323916267361352,0.9999940838073611,-0.052446678709627145,0.4807421046009348
KCTD17,1.3900623454860912,0.20376970170904163,0.2232241105853864,0.9999940853673396,-0.021821158828256196,0.769366697085379
